ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO,FARM_LOCPLC,k,g,f
4091,충청남도,예산군,신양면,오리,1,충청남도 예산군 신양면,"('36.6015405034898', '126.868471294669')",36.6015405034898,126.868471294669
4092,울산광역시,동구,동부동,닭,5,울산광역시 동구 동부동,"('35.5523067216852', '129.427859086003')",35.5523067216852,129.427859086003
4093,경기도,파주시,파주읍,염소,2,경기도 파주시 파주읍,"('37.8307483887254', '126.820028579509')",37.8307483887254,126.820028579509
4094,강원도,춘천시,남산면,오리,3,강원도 춘천시 남산면,"('37.79186457822', '127.646194579037')",37.79186457822,127.646194579037
4095,경상남도,하동군,북천면,칠면조,1,경상남도 하동군 북천면,"('35.1146972987794', '127.892851440139')",35.1146972987794,127.892851440139
4096,경기도,양평군,용문면,사슴,1,경기도 양평군 용문면,"('37.4889036515231', '127.599161344744')",37.4889036515231,127.599161344744
4097,경상남도,함양군,수동면,오리,3,경상남도 함양군 수동면,"('35.5220994314108', '127.78774961991')",35.5220994314108,127.78774961991
4098,경기도,파주시,탄현면,닭,10,경기도 파주시 탄현면,"('37.8025424016273', '126.716245034905')",37.8025424016273,126.716245034905
4099,경상남도,의령군,가례면,닭,16,경상남도 의령군 가례면,"('35.3267493492587', '128.245287007838')",35.3267493492587,128.245287007838
4100,경상북도,김천시,교동,닭,1,경상북도 김천시 교동,"('36.1337570589637', '128.094421300611')",36.1337570589637,128.094421300611
4101,경상남도,의령군,가례면,염소,3,경상남도 의령군 가례면,"('35.3267493492587', '128.245287007838')",35.3267493492587,128.245287007838
4102,충청북도,청원군,현도면,염소,2,충청북도 청원군 현도면,"('36.4865462583339', '127.424177444023')",36.4865462583339,127.424177444023
4103,전라북도,부안군,보안면,사슴,3,전라북도 부안군 보안면,"('35.6121432981851', '126.671283402311')",35.6121432981851,126.671283402311
4104,경상북도,영주시,문정동,닭,12,경상북도 영주시 문정동,"('36.7973432317155', '128.603842354725')",36.7973432317155,128.603842354725
4105,충청남도,공주시,이인면,돼지,18,충청남도 공주시 이인면,"('36.3619488068081', '127.06320230995')",36.3619488068081,127.06320230995
4106,충청남도,보령시,미산면,사슴,1,충청남도 보령시 미산면,"('36.2106111740028', '126.676444919388')",36.2106111740028,126.676444919388
4107,충청남도,청양군,청양읍,사슴,3,충청남도 청양군 청양읍,"('36.4533393731096', '126.806761960674')",36.4533393731096,126.806761960674
4108,충청남도,보령시,요암동,닭,2,충청남도 보령시 요암동,"('36.3258454456183', '126.552684171156')",36.3258454456183,126.552684171156
4109,충청북도,충주시,소태면,염소,11,충청북도 충주시 소태면,"('37.1097895873743', '127.847739119082')",37.1097895873743,127.847739119082
4110,충청북도,청원군,가덕면,닭,9,충청북도 청원군 가덕면,"('36.5535696977221', '127.548827630272')",36.5535696977221,127.548827630272
4111,충청남도,태안군,이원면,닭,12,충청남도 태안군 이원면,"('36.8695977168568', '126.280898994399')",36.8695977168568,126.280898994399
4112,충청북도,청주시 상당구,가덕면,돼지,3,충청북도 청주시 상당구 가덕면,"('36.5535696977221', '127.548827630272')",36.5535696977221,127.548827630272
4113,경상북도,성주군,초전면,닭,9,경상북도 성주군 초전면,"('35.9745393354029', '128.263356813826')",35.9745393354029,128.263356813826
4114,전라남도,담양군,담양읍,염소,4,전라남도 담양군 담양읍,"('35.3204168100548', '126.981845552341')",35.3204168100548,126.981845552341
4115,경상북도,예천군,예천읍,거위,2,경상북도 예천군 예천읍,"('36.6568661976674', '128.452789326867')",36.6568661976674,128.452789326867
4116,인천광역시,남동구,수산동,닭,1,인천광역시 남동구 수산동,"('37.4360708083707', '126.729507720893')",37.4360708083707,126.729507720893
4117,충청남도,공주시,이인면,개,1,충청남도 공주시 이인면,"('36.3619488068081', '127.06320230995')",36.3619488068081,127.06320230995
4118,제주특별자치도,제주시,도평동,말,5,제주특별자치도 제주시 도평동,"('33.4788622652271', '126.451176230271')",33.4788622652271,126.451176230271
4119,제주특별자치도,제주시,도평동,꿀벌,1,제주특별자치도 제주시 도평동,"('33.4788622652271', '126.451176230271')",33.4788622652271,126.451176230271
4120,강원도,평창군,봉평면,꿩,1,강원도 평창군 봉평면,"('37.6161929793163', '128.379492494281')",37.6161929793163,128.379492494281
4121,경상북도,예천군,용문면,거위,1,경상북도 예천군 용문면,"('36.690221273918', '128.410981900601')",36.690221273918,128.410981900601
4122,경기도,남양주시,진건읍,돼지,2,경기도 남양주시 진건읍,"('37.6546666549974', '127.177714275011')",37.6546666549974,127.177714275011
4123,강원도,양양군,서면,염소,2,강원도 양양군 서면,"('38.0715261451956', '128.585234510802')",38.0715261451956,128.585234510802
4124,전라남도,신안군,자은면,닭,2,전라남도 신안군 자은면,"('34.8844221294244', '126.047384789411')",34.8844221294244,126.047384789411
4125,경상북도,문경시,산양면,거위,1,경상북도 문경시 산양면,"('36.6117474414138', '128.258727920561')",36.6117474414138,128.258727920561
4126,강원도,철원군,김화읍,닭,14,강원도 철원군 김화읍,"('38.249805365387', '127.421185539773')",38.249805365387,127.421185539773
4127,대전광역시,유성구,구암동,염소,1,대전광역시 유성구 구암동,"('36.3519385888595', '127.323679920393')",36.3519385888595,127.323679920393
4128,경상북도,울진군,금강송면,염소,3,경상북도 울진군 금강송면,"('36.935589137252', '129.24717286958')",36.935589137252,129.24717286958
4129,전라북도,정읍시,구룡동,사슴,1,전라북도 정읍시 구룡동,"('35.5722712685619', '126.885733915743')",35.5722712685619,126.885733915743
4130,경기도,안성시,미양면,염소,6,경기도 안성시 미양면,"('36.9781308246344', '127.217104719373')",36.9781308246344,127.217104719373
4131,대전광역시,동구,신하동,닭,7,대전광역시 동구 신하동,"('36.3632131523996', '127.500566196125')",36.3632131523996,127.500566196125
4132,강원도,춘천시,남산면,거위,3,강원도 춘천시 남산면,"('37.79186457822', '127.646194579037')",37.79186457822,127.646194579037
4133,전라남도,무안군,현경면,닭,12,전라남도 무안군 현경면,"('35.0214119096342', '126.411936248244')",35.0214119096342,126.411936248244
4134,경상남도,함안군,칠북면,돼지,5,경상남도 함안군 칠북면,"('35.3467294308861', '128.521698772522')",35.3467294308861,128.521698772522
4135,강원도,화천군,하남면,돼지,3,강원도 화천군 하남면,"('38.0576735877991', '127.668191116312')",38.0576735877991,127.668191116312
4136,충청남도,공주시,옥룡동,기러기,1,충청남도 공주시 옥룡동,"('36.4576318877719', '127.136233960415')",36.4576318877719,127.136233960415
4137,경기도,시흥시,과림동,염소,1,경기도 시흥시 과림동,"('37.4368784262938', '126.832858488762')",37.4368784262938,126.832858488762
4138,충청북도,옥천군,안남면,염소,2,충청북도 옥천군 안남면,"('36.3562644632283', '127.672852074909')",36.3562644632283,127.672852074909
4139,경기도,안성시,금광면,오리,2,경기도 안성시 금광면,"('36.9972240459894', '127.317465473336')",36.9972240459894,127.317465473336
4140,강원도,화천군,상서면,염소,6,강원도 화천군 상서면,"('38.1578310622547', '127.654248763255')",38.1578310622547,127.654248763255
4141,강원도,횡성군,갑천면,돼지,1,강원도 횡성군 갑천면,"('37.5609554668992', '128.11019928627')",37.5609554668992,128.11019928627
4142,경상남도,함안군,산인면,염소,3,경상남도 함안군 산인면,"('35.2792851044274', '128.424298980621')",35.2792851044274,128.424298980621
4143,경상북도,영주시,하망동,닭,4,경상북도 영주시 하망동,"('36.8238587015043', '128.630298247885')",36.8238587015043,128.630298247885
4144,경기도,여주시,가남읍,관상조,1,경기도 여주시 가남읍,"('37.2018014404834', '127.545159330237')",37.2018014404834,127.545159330237
4145,충청남도,당진시,송악읍,염소,14,충청남도 당진시 송악읍,"('36.9032899512222', '126.690244193974')",36.9032899512222,126.690244193974
4146,전라북도,김제시,부량면,칠면조,1,전라북도 김제시 부량면,"('35.7339401102545', '126.843914160036')",35.7339401102545,126.843914160036
4147,경상남도,창녕군,유어면,거위,1,경상남도 창녕군 유어면,"('35.5080932361683', '128.411139146595')",35.5080932361683,128.411139146595
4148,강원도,평창군,대관령면,면양,5,강원도 평창군 대관령면,"('37.6736318231798', '128.706141784901')",37.6736318231798,128.706141784901
4149,전라북도,부안군,부안읍,오리,1,전라북도 부안군 부안읍,"('35.7296006156524', '126.736886839406')",35.7296006156524,126.736886839406
4150,대전광역시,유성구,교촌동,닭,3,대전광역시 유성구 교촌동,"('36.3077933526097', '127.312176002492')",36.3077933526097,127.312176002492
4151,충청북도,진천군,이월면,꿀벌,8,충청북도 진천군 이월면,"('36.9256713688577', '127.428595450078')",36.9256713688577,127.428595450078
4152,경상남도,사천시,곤양면,돼지,4,경상남도 사천시 곤양면,"('35.0575007053419', '127.95963280613')",35.0575007053419,127.95963280613
4153,경상북도,청송군,부동면,닭,1,경상북도 청송군 부동면,"('36.3569505258045', '129.159283721115')",36.3569505258045,129.159283721115
4154,경상북도,울릉군,서면,닭,2,경상북도 울릉군 서면,"('37.4677147637857', '130.838096350954')",37.4677147637857,130.838096350954
4155,강원도,홍천군,내면,닭,25,강원도 홍천군 내면,"('37.7738112032598', '128.389725568918')",37.7738112032598,128.389725568918
4156,전라북도,김제시,백산면,거위,1,전라북도 김제시 백산면,"('35.8282257937354', '126.892141143981')",35.8282257937354,126.892141143981
4157,전라북도,진안군,성수면,돼지,3,전라북도 진안군 성수면,"('35.7085445224066', '127.323277331915')",35.7085445224066,127.323277331915
4158,경상북도,청도군,금천면,염소,18,경상북도 청도군 금천면,"('35.6871722043637', '128.892409759474')",35.6871722043637,128.892409759474
4159,전라북도,남원시,인월면,닭,15,전라북도 남원시 인월면,"('35.4646689824071', '127.599707059916')",35.4646689824071,127.599707059916
4160,경상남도,거제시,연초면,사슴,1,경상남도 거제시 연초면,"('34.9145644239732', '128.656635715269')",34.9145644239732,128.656635715269
4161,강원도,원주시,반곡동,오리,2,강원도 원주시 반곡동,"('37.3239460007249', '127.989599783916')",37.3239460007249,127.989599783916
4162,전라남도,화순군,도곡면,염소,3,전라남도 화순군 도곡면,"('34.9961421462459', '126.917500310564')",34.9961421462459,126.917500310564
4163,경상남도,진주시,대곡면,돼지,4,경상남도 진주시 대곡면,"('35.2643026729954', '128.169386015517')",35.2643026729954,128.169386015517
4164,경기도,평택시,고덕면,염소,2,경기도 평택시 고덕면,"('37.0346647290349', '127.007035980899')",37.0346647290349,127.007035980899
4165,경상남도,사천시,용현면,오리,1,경상남도 사천시 용현면,"('35.0136711392107', '128.061327098779')",35.0136711392107,128.061327098779
4166,충청남도,홍성군,서부면,돼지,15,충청남도 홍성군 서부면,"('36.5803273092588', '126.51723142167')",36.5803273092588,126.51723142167
4167,충청북도,제천시,흑석동,칠면조,1,충청북도 제천시 흑석동,"('37.141076303492', '128.245724372599')",37.141076303492,128.245724372599
4168,충청북도,충주시,연수동,꿀벌,4,충청북도 충주시 연수동,"('36.9867248377519', '127.934130527889')",36.9867248377519,127.934130527889
4169,강원도,홍천군,화촌면,기러기,2,강원도 홍천군 화촌면,"('37.7710054077675', '127.966895174076')",37.7710054077675,127.966895174076
4170,전라남도,담양군,무정면,오리,6,전라남도 담양군 무정면,"('35.2948993611784', '127.030105724769')",35.2948993611784,127.030105724769
4171,경상북도,안동시,남후면,사슴,1,경상북도 안동시 남후면,"('36.5236707126647', '128.689985250648')",36.5236707126647,128.689985250648
4172,제주특별자치도,서귀포시,색달동,꿀벌,2,제주특별자치도 서귀포시 색달동,"('33.2789963105341', '126.408364083646')",33.2789963105341,126.408364083646
4173,충청남도,당진시,석문면,돼지,3,충청남도 당진시 석문면,"('36.9819388160194', '126.590888457963')",36.9819388160194,126.590888457963
4174,충청남도,서천군,서면,염소,7,충청남도 서천군 서면,"('36.1529530300709', '126.549520993675')",36.1529530300709,126.549520993675
4175,세종특별자치시,,연서면,사슴,2,세종특별자치시 nan 연서면,"(None, None)",,
4176,충청북도,제천시,백운면,염소,25,충청북도 제천시 백운면,"('37.1377198692026', '128.025820670759')",37.1377198692026,128.025820670759
4177,전라남도,신안군,암태면,닭,3,전라남도 신안군 암태면,"('34.827278552514', '126.112089705104')",34.827278552514,126.112089705104
4178,충청북도,옥천군,옥천읍,거위,2,충청북도 옥천군 옥천읍,"('36.3073845913307', '127.574897076748')",36.3073845913307,127.574897076748
4179,인천광역시,강화군,송해면,닭,9,인천광역시 강화군 송해면,"('37.7647980152118', '126.463254769088')",37.7647980152118,126.463254769088
