ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO,FARM_LOCPLC
7202,충청남도,아산시,둔포면,돼지,10,충청남도 아산시 둔포면
7203,경상북도,안동시,옥동,사슴,1,경상북도 안동시 옥동
7204,충청남도,공주시,우성면,닭,45,충청남도 공주시 우성면
7205,충청북도,제천시,장락동,오리,1,충청북도 제천시 장락동
7206,전라남도,장흥군,관산읍,염소,5,전라남도 장흥군 관산읍
7207,경상북도,성주군,가천면,닭,15,경상북도 성주군 가천면
7208,인천광역시,강화군,불은면,염소,7,인천광역시 강화군 불은면
7209,경기도,파주시,파평면,닭,7,경기도 파주시 파평면
7210,충청남도,홍성군,금마면,꿀벌,12,충청남도 홍성군 금마면
7211,충청북도,영동군,양산면,칠면조,3,충청북도 영동군 양산면
7212,전라북도,남원시,산동면,닭,30,전라북도 남원시 산동면
7213,경상북도,영천시,북안면,돼지,10,경상북도 영천시 북안면
7214,전라남도,완도군,군외면,닭,18,전라남도 완도군 군외면
7215,대전광역시,유성구,세동,꿀벌,1,대전광역시 유성구 세동
7216,전라남도,무안군,청계면,돼지,9,전라남도 무안군 청계면
7217,강원도,평창군,대화면,염소,10,강원도 평창군 대화면
7218,충청남도,아산시,인주면,염소,3,충청남도 아산시 인주면
7219,충청북도,충주시,살미면,염소,7,충청북도 충주시 살미면
7220,강원도,춘천시,서면,토끼,1,강원도 춘천시 서면
7221,충청북도,괴산군,청안면,돼지,17,충청북도 괴산군 청안면
7222,충청북도,청주시 흥덕구,오송읍,꿀벌,2,충청북도 청주시 흥덕구 오송읍
7223,경상남도,거창군,거창읍,오리,9,경상남도 거창군 거창읍
7224,전라남도,무안군,청계면,닭,13,전라남도 무안군 청계면
7225,전라남도,나주시,왕곡면,돼지,8,전라남도 나주시 왕곡면
7226,충청남도,보령시,오천면,염소,12,충청남도 보령시 오천면
7227,경상북도,의성군,금성면,돼지,7,경상북도 의성군 금성면
7228,경기도,연천군,연천읍,돼지,9,경기도 연천군 연천읍
7229,충청북도,청원군,오창읍,닭,7,충청북도 청원군 오창읍
7230,강원도,평창군,봉평면,닭,55,강원도 평창군 봉평면
7231,경상남도,고성군,하이면,염소,16,경상남도 고성군 하이면
7232,강원도,강릉시,구정면,염소,6,강원도 강릉시 구정면
7233,충청북도,제천시,덕산면,꿀벌,1,충청북도 제천시 덕산면
7234,전라북도,장수군,번암면,염소,24,전라북도 장수군 번암면
7235,경상남도,사천시,사천읍,닭,14,경상남도 사천시 사천읍
7236,경상남도,밀양시,용평동,닭,2,경상남도 밀양시 용평동
7237,강원도,춘천시,동산면,칠면조,3,강원도 춘천시 동산면
7238,전라북도,정읍시,하모동,염소,3,전라북도 정읍시 하모동
7239,경상남도,양산시,동면,염소,12,경상남도 양산시 동면
7240,경기도,화성시,마도면,기러기,1,경기도 화성시 마도면
7241,전라남도,구례군,문척면,염소,7,전라남도 구례군 문척면
7242,강원도,삼척시,신기면,닭,15,강원도 삼척시 신기면
7243,경상남도,산청군,신등면,염소,11,경상남도 산청군 신등면
7244,충청북도,영동군,심천면,염소,2,충청북도 영동군 심천면
7245,경상북도,고령군,대가야읍,돼지,12,경상북도 고령군 대가야읍
7246,전라북도,완주군,운주면,기러기,1,전라북도 완주군 운주면
7247,전라북도,부안군,줄포면,돼지,2,전라북도 부안군 줄포면
7248,충청남도,공주시,신기동,닭,4,충청남도 공주시 신기동
7249,충청남도,당진시,신평면,칠면조,1,충청남도 당진시 신평면
7250,전라북도,김제시,금산면,염소,5,전라북도 김제시 금산면
7251,충청남도,예산군,삽교읍,돼지,4,충청남도 예산군 삽교읍
7252,경상북도,의성군,안계면,닭,35,경상북도 의성군 안계면
7253,경상북도,의성군,안계면,칠면조,1,경상북도 의성군 안계면
7254,경기도,화성시,서신면,개,5,경기도 화성시 서신면
7255,강원도,철원군,갈말읍,사슴,10,강원도 철원군 갈말읍
7256,충청남도,홍성군,은하면,개,1,충청남도 홍성군 은하면
7257,경상북도,경주시,충효동,꿀벌,1,경상북도 경주시 충효동
7258,전라북도,부안군,계화면,닭,9,전라북도 부안군 계화면
7259,경기도,양평군,청운면,돼지,1,경기도 양평군 청운면
7260,경상남도,거창군,신원면,염소,14,경상남도 거창군 신원면
7261,경상남도,거제시,남부면,닭,4,경상남도 거제시 남부면
7262,전라북도,부안군,부안읍,돼지,3,전라북도 부안군 부안읍
7263,부산광역시,해운대구,좌동,닭,7,부산광역시 해운대구 좌동
7264,전라남도,함평군,대동면,염소,12,전라남도 함평군 대동면
7265,강원도,평창군,용평면,염소,3,강원도 평창군 용평면
7266,경상남도,산청군,산청읍,염소,11,경상남도 산청군 산청읍
7267,경상남도,함양군,서하면,닭,11,경상남도 함양군 서하면
7268,경상북도,칠곡군,북삼읍,염소,9,경상북도 칠곡군 북삼읍
7269,충청북도,영동군,심천면,칠면조,1,충청북도 영동군 심천면
7270,경상남도,하동군,북천면,관상조,1,경상남도 하동군 북천면
7271,전라남도,해남군,현산면,염소,8,전라남도 해남군 현산면
7272,전라남도,나주시,경현동,닭,3,전라남도 나주시 경현동
7273,경상북도,영주시,장수면,오리,6,경상북도 영주시 장수면
7274,경기도,포천시,영북면,닭,15,경기도 포천시 영북면
7275,대구광역시,달성군,유가면,닭,2,대구광역시 달성군 유가면
7276,경상남도,진주시,수곡면,관상조,1,경상남도 진주시 수곡면
7277,경상북도,상주시,헌신동,오리,1,경상북도 상주시 헌신동
7278,충청남도,예산군,광시면,돼지,8,충청남도 예산군 광시면
7279,경상북도,봉화군,봉화읍,칠면조,2,경상북도 봉화군 봉화읍
7280,충청북도,제천시,한수면,닭,18,충청북도 제천시 한수면
7281,충청남도,부여군,은산면,사슴,4,충청남도 부여군 은산면
7282,경상북도,구미시,지산동,염소,2,경상북도 구미시 지산동
7283,경상남도,창원시 마산합포구,신월동,닭,1,경상남도 창원시 마산합포구 신월동
7284,울산광역시,울주군,언양읍,닭,28,울산광역시 울주군 언양읍
7285,전라북도,고창군,해리면,거위,1,전라북도 고창군 해리면
7286,전라북도,완주군,고산면,염소,20,전라북도 완주군 고산면
7287,전라남도,해남군,계곡면,닭,6,전라남도 해남군 계곡면
7288,경상남도,함양군,서하면,염소,10,경상남도 함양군 서하면
7289,경기도,안성시,삼죽면,돼지,8,경기도 안성시 삼죽면
7290,충청북도,괴산군,문광면,돼지,2,충청북도 괴산군 문광면
7291,경상남도,거창군,가조면,오리,7,경상남도 거창군 가조면
7292,강원도,강릉시,박월동,관상조,1,강원도 강릉시 박월동
7293,대전광역시,중구,목달동,닭,4,대전광역시 중구 목달동
7294,경기도,이천시,장호원읍,닭,4,경기도 이천시 장호원읍
7295,전라북도,김제시,공덕면,거위,3,전라북도 김제시 공덕면
7296,강원도,화천군,사내면,염소,6,강원도 화천군 사내면
7297,충청남도,당진시,우두동,닭,5,충청남도 당진시 우두동
7298,전라남도,보성군,웅치면,염소,21,전라남도 보성군 웅치면
7299,경상남도,창원시 진해구,경화동,닭,5,경상남도 창원시 진해구 경화동
7300,전라남도,화순군,화순읍,염소,6,전라남도 화순군 화순읍
7301,인천광역시,강화군,양사면,염소,1,인천광역시 강화군 양사면
7302,경상남도,김해시,생림면,돼지,13,경상남도 김해시 생림면
7303,강원도,삼척시,근덕면,염소,10,강원도 삼척시 근덕면
7304,전라북도,익산시,용제동,토끼,1,전라북도 익산시 용제동
7305,경상북도,안동시,와룡면,염소,10,경상북도 안동시 와룡면
7306,경상북도,경주시,산내면,염소,35,경상북도 경주시 산내면
7307,강원도,인제군,북면,사슴,4,강원도 인제군 북면
7308,경상북도,포항시 남구,연일읍,닭,19,경상북도 포항시 남구 연일읍
7309,경상북도,문경시,마성면,거위,5,경상북도 문경시 마성면
7310,강원도,태백시,문곡동,염소,3,강원도 태백시 문곡동
7311,경상남도,하동군,고전면,염소,9,경상남도 하동군 고전면
7312,경상남도,함안군,칠북면,닭,15,경상남도 함안군 칠북면
7313,세종특별자치시,,전의면,염소,3,세종특별자치시 nan 전의면
7314,전라남도,나주시,노안면,돼지,25,전라남도 나주시 노안면
7315,충청남도,서천군,시초면,산양,1,충청남도 서천군 시초면
7316,강원도,삼척시,근덕면,칠면조,3,강원도 삼척시 근덕면
7317,충청북도,청주시 상당구,남일면,닭,5,충청북도 청주시 상당구 남일면
7318,충청남도,예산군,봉산면,염소,8,충청남도 예산군 봉산면
7319,강원도,속초시,노학동,닭,6,강원도 속초시 노학동
7320,경상북도,김천시,증산면,닭,12,경상북도 김천시 증산면
7321,충청북도,영동군,영동읍,염소,9,충청북도 영동군 영동읍
7322,전라남도,영광군,낙월면,염소,2,전라남도 영광군 낙월면
7323,경기도,연천군,미산면,메추리,1,경기도 연천군 미산면
7324,경상남도,하동군,진교면,염소,23,경상남도 하동군 진교면
7325,전라북도,진안군,부귀면,오리,4,전라북도 진안군 부귀면
7326,충청북도,제천시,한수면,염소,6,충청북도 제천시 한수면
7327,전라남도,곡성군,석곡면,오리,5,전라남도 곡성군 석곡면
7328,경상북도,안동시,예안면,닭,14,경상북도 안동시 예안면
7329,전라남도,곡성군,고달면,꿀벌,2,전라남도 곡성군 고달면
7330,충청남도,금산군,금산읍,기러기,1,충청남도 금산군 금산읍
7331,경기도,화성시,팔탄면,꿩,6,경기도 화성시 팔탄면
7332,경상북도,칠곡군,기산면,돼지,1,경상북도 칠곡군 기산면
7333,충청남도,천안시 동남구,북면,사슴,4,충청남도 천안시 동남구 북면
7334,전라남도,여수시,남면,염소,3,전라남도 여수시 남면
7335,강원도,동해시,지흥동,관상조,1,강원도 동해시 지흥동
7336,충청남도,태안군,이원면,돼지,1,충청남도 태안군 이원면
7337,경상북도,경주시,안강읍,돼지,5,경상북도 경주시 안강읍
7338,충청남도,부여군,양화면,사슴,3,충청남도 부여군 양화면
7339,경상남도,산청군,오부면,돼지,7,경상남도 산청군 오부면
7340,충청남도,공주시,오곡동,닭,3,충청남도 공주시 오곡동
7341,경상남도,고성군,하일면,염소,9,경상남도 고성군 하일면
7342,경기도,평택시,고덕면,닭,6,경기도 평택시 고덕면
7343,강원도,화천군,사내면,칠면조,1,강원도 화천군 사내면
7344,충청북도,단양군,단성면,염소,8,충청북도 단양군 단성면
7345,경기도,의왕시,초평동,닭,4,경기도 의왕시 초평동
7346,전라남도,나주시,봉황면,닭,16,전라남도 나주시 봉황면
7347,충청북도,보은군,탄부면,닭,11,충청북도 보은군 탄부면
7348,충청북도,음성군,음성읍,염소,8,충청북도 음성군 음성읍
7349,경상북도,경주시,평동,염소,2,경상북도 경주시 평동
7350,전라북도,완주군,소양면,칠면조,1,전라북도 완주군 소양면
7351,충청남도,청양군,목면,염소,2,충청남도 청양군 목면
7352,충청남도,서산시,부석면,오리,4,충청남도 서산시 부석면
7353,전라남도,영광군,백수읍,닭,18,전라남도 영광군 백수읍
7354,전라남도,장흥군,관산읍,사슴,3,전라남도 장흥군 관산읍
7355,경기도,남양주시,화도읍,사슴,2,경기도 남양주시 화도읍
7356,충청남도,서산시,성연면,닭,32,충청남도 서산시 성연면
7357,경기도,화성시,비봉면,닭,9,경기도 화성시 비봉면
7358,전라남도,장흥군,안양면,오리,2,전라남도 장흥군 안양면
7359,대전광역시,서구,괴곡동,토끼,1,대전광역시 서구 괴곡동
7360,대전광역시,서구,괴곡동,염소,1,대전광역시 서구 괴곡동
7361,경상남도,함양군,안의면,오리,8,경상남도 함양군 안의면
7362,전라남도,완도군,금일읍,염소,2,전라남도 완도군 금일읍
7363,경상남도,합천군,야로면,염소,7,경상남도 합천군 야로면
7364,전라북도,부안군,줄포면,닭,17,전라북도 부안군 줄포면
7365,대구광역시,수성구,성동,닭,1,대구광역시 수성구 성동
7366,경상남도,통영시,도천동,꿀벌,1,경상남도 통영시 도천동
7367,전라북도,부안군,계화면,돼지,3,전라북도 부안군 계화면
7368,충청북도,음성군,삼성면,염소,12,충청북도 음성군 삼성면
7369,강원도,양구군,동면,돼지,1,강원도 양구군 동면
7370,전라남도,강진군,옴천면,염소,7,전라남도 강진군 옴천면
7371,전라남도,영광군,백수읍,칠면조,1,전라남도 영광군 백수읍
7372,전라남도,나주시,왕곡면,관상조,1,전라남도 나주시 왕곡면
7373,경상남도,고성군,동해면,닭,16,경상남도 고성군 동해면
7374,경상남도,합천군,묘산면,염소,4,경상남도 합천군 묘산면
7375,경기도,고양시 덕양구,관산동,오리,1,경기도 고양시 덕양구 관산동
7376,전라남도,장흥군,안양면,닭,9,전라남도 장흥군 안양면
7377,세종특별자치시,,연서면,닭,39,세종특별자치시 nan 연서면
7378,전라북도,남원시,보절면,염소,23,전라북도 남원시 보절면
7379,울산광역시,울주군,웅촌면,염소,6,울산광역시 울주군 웅촌면
7380,경기도,화성시,정남면,사슴,4,경기도 화성시 정남면
7381,강원도,춘천시,남산면,칠면조,3,강원도 춘천시 남산면
7382,충청남도,천안시 동남구,성남면,사슴,5,충청남도 천안시 동남구 성남면
7383,충청남도,천안시 서북구,입장면,사슴,2,충청남도 천안시 서북구 입장면
7384,전라남도,영광군,불갑면,돼지,4,전라남도 영광군 불갑면
7385,경상남도,함양군,수동면,거위,1,경상남도 함양군 수동면
7386,경상북도,울진군,울진읍,염소,9,경상북도 울진군 울진읍
7387,충청남도,당진시,구룡동,염소,1,충청남도 당진시 구룡동
7388,경상남도,함안군,칠원읍,닭,8,경상남도 함안군 칠원읍
7389,경상북도,영양군,일월면,닭,11,경상북도 영양군 일월면
7390,충청남도,아산시,염치읍,사슴,8,충청남도 아산시 염치읍
7391,경상북도,경산시,자인면,염소,17,경상북도 경산시 자인면
7392,충청남도,천안시 동남구,북면,닭,10,충청남도 천안시 동남구 북면
7393,충청북도,청주시 상당구,용암동,꿀벌,2,충청북도 청주시 상당구 용암동
7394,충청북도,청주시 상당구,가덕면,닭,9,충청북도 청주시 상당구 가덕면
7395,경기도,가평군,청평면,염소,3,경기도 가평군 청평면
7396,전라북도,군산시,회현면,오리,1,전라북도 군산시 회현면
7397,경기도,광명시,노온사동,닭,13,경기도 광명시 노온사동
7398,전라북도,정읍시,칠보면,오리,4,전라북도 정읍시 칠보면
7399,충청남도,당진시,고대면,사슴,3,충청남도 당진시 고대면
