ROW_NUM,FARM_DISEASE_NM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
5008,구제역,충청북도,제천시,대랑동,염소,1001
5009,구제역,경기도,화성시,팔탄면,산양,13
5010,고병원성조류인플루엔자,경기도,시흥시,도창동,꿩,9
5011,구제역,경상북도,안동시,남선면,돼지,316452
5012,고병원성조류인플루엔자,경기도,이천시,모가면,칠면조,10
5013,구제역,경상남도,합천군,쌍책면,돼지,119866
5014,구제역,경상남도,창원시 진해구,남양동,소,0
5015,구제역,전라남도,나주시,금천면,사슴,101
5016,구제역,경상남도,거제시,동부면,사슴,264
5017,구제역,경상북도,상주시,화북면,사슴,672
5018,,충청북도,음성군,대소면,타조,0
5019,고병원성조류인플루엔자,전라남도,순천시,야흥동,닭,107
5020,,경상남도,고성군,하이면,말,24
5021,구제역,경상남도,고성군,하이면,산양,29
5022,구제역,경기도,화성시,송산면,사슴,145
5023,고병원성조류인플루엔자,대전광역시,유성구,용산동,닭,533
5024,구제역,전라남도,나주시,다시면,돼지,115500
5025,고병원성조류인플루엔자,광주광역시,북구,수곡동,닭,13
5026,구제역,대구광역시,동구,금강동,염소,1510
5027,고병원성조류인플루엔자,경상북도,영천시,신녕면,오리,32
5028,,충청남도,서산시,인지면,타조,6
5029,구제역,전라남도,고흥군,고흥읍,사슴,66
5030,구제역,경상북도,경주시,산내면,사슴,1026
5031,구제역,경상북도,안동시,안막동,돼지,532
5032,구제역,경기도,화성시,영천동,소,0
5033,고병원성조류인플루엔자,경상북도,경주시,양남면,오리,34
5034,,경기도,화성시,비봉면,타조,0
5035,,전라남도,광양시,도이동,꿀벌,150
5036,고병원성조류인플루엔자,경상남도,산청군,생초면,칠면조,47
5037,고병원성조류인플루엔자,충청남도,예산군,신암면,오리,3
5038,구제역,경상북도,성주군,벽진면,돼지,281872
5039,구제역,충청남도,부여군,양화면,돼지,1172028
5040,,경기도,연천군,청산면,토끼,25
5041,,전라남도,순천시,해룡면,개,4
5042,구제역,충청북도,청원군,내수읍,염소,465
5043,고병원성조류인플루엔자,충청남도,아산시,도고면,오리,29
5044,고병원성조류인플루엔자,충청남도,당진시,합덕읍,칠면조,11
5045,구제역,충청북도,제천시,강제동,사슴,0
5046,,경상북도,상주시,화북면,토끼,180
5047,고병원성조류인플루엔자,경상북도,의성군,다인면,꿩,500
5048,고병원성조류인플루엔자,경상북도,안동시,이천동,꿩,1137
5049,구제역,대구광역시,북구,연경동,사슴,437
5050,고병원성조류인플루엔자,경상북도,문경시,농암면,오리,12
5051,고병원성조류인플루엔자,강원도,강릉시,대전동,오리,0
5052,,전라북도,무주군,무주읍,당나귀,0
5053,구제역,충청남도,보령시,동대동,염소,1
5054,,전라남도,여수시,만흥동,꿀벌,1490
5055,구제역,강원도,영월군,한반도면,사슴,7
5056,고병원성조류인플루엔자,경기도,수원시 장안구,이목동,거위,3
5057,,경기도,수원시 장안구,이목동,개,30
5058,고병원성조류인플루엔자,경상북도,김천시,아포읍,오리,7
5059,고병원성조류인플루엔자,대구광역시,달성군,가창면,꿩,287
5060,고병원성조류인플루엔자,경상남도,의령군,화정면,거위,29
5061,고병원성조류인플루엔자,인천광역시,연수구,동춘동,오리,0
5062,구제역,대전광역시,동구,직동,염소,406
5063,구제역,인천광역시,강화군,송해면,사슴,326
5064,고병원성조류인플루엔자,전라북도,남원시,산내면,칠면조,0
5065,구제역,경기도,화성시,신남동,돼지,0
5066,,경기도,화성시,신남동,개,0
5067,,제주특별자치도,제주시,한림읍,꿀벌,3465
5068,고병원성조류인플루엔자,전라남도,나주시,평산동,닭,1997007
5069,고병원성조류인플루엔자,전라북도,임실군,성수면,칠면조,10
5070,고병원성조류인플루엔자,전라남도,나주시,봉황면,오리,513400
5071,,전라남도,순천시,상사면,토끼,10
5072,고병원성조류인플루엔자,전라남도,나주시,송촌동,닭,491750
5073,구제역,전라남도,화순군,도암면,돼지,0
5074,,경기도,의왕시,포일동,말,47
5075,구제역,광주광역시,남구,압촌동,염소,90
5076,고병원성조류인플루엔자,경상남도,밀양시,가곡동,닭,135
5077,구제역,전라북도,부안군,백산면,사슴,0
5078,구제역,경기도,안산시 상록구,팔곡일동,사슴,1
5079,,전라북도,진안군,부귀면,토끼,228
5080,구제역,전라남도,나주시,삼도동,소,0
5081,고병원성조류인플루엔자,전라남도,광양시,광양읍,칠면조,62
5082,,대전광역시,동구,용운동,토끼,8
5083,구제역,울산광역시,북구,연암동,염소,0
5084,고병원성조류인플루엔자,전라북도,전주시 덕진구,우아동2가,닭,1205
5085,고병원성조류인플루엔자,충청남도,보령시,남포면,칠면조,8
5086,,대구광역시,북구,매천동,꿀벌,475
5087,,전라북도,진안군,주천면,꿀벌,1004
5088,고병원성조류인플루엔자,제주특별자치도,서귀포시,신효동,닭,58
5089,,경기도,성남시 중원구,성남동,토끼,20
5090,,경기도,고양시 덕양구,화정동,토끼,12
5091,고병원성조류인플루엔자,충청북도,괴산군,불정면,거위,3
5092,구제역,제주특별자치도,제주시,봉개동,돼지,0
5093,고병원성조류인플루엔자,전라남도,나주시,운곡동,오리,3
5094,고병원성조류인플루엔자,부산광역시,강서구,범방동,닭,15
5095,고병원성조류인플루엔자,경상남도,거제시,상동동,오리,132
5096,구제역,경기도,광주시,직동,염소,4
5097,,강원도,철원군,근남면,꿀벌,1230
5098,,충청남도,당진시,고대면,꿀벌,161
5099,고병원성조류인플루엔자,전라남도,여수시,웅천동,오리,1
5100,고병원성조류인플루엔자,전라남도,여수시,웅천동,칠면조,1
5101,,전라남도,담양군,금성면,꿀벌,3924
5102,고병원성조류인플루엔자,충청남도,금산군,남일면,칠면조,79
5103,고병원성조류인플루엔자,강원도,홍천군,내면,칠면조,1
5104,고병원성조류인플루엔자,인천광역시,남동구,서창동,오리,0
5105,구제역,경기도,남양주시,오남읍,돼지,1
5106,고병원성조류인플루엔자,전라북도,군산시,옥도면,닭,150
5107,구제역,광주광역시,광산구,연산동,돼지,48505
5108,구제역,경기도,여주시,상거동,돼지,28572
5109,,강원도,삼척시,근덕면,꿀벌,5540
5110,구제역,부산광역시,기장군,정관읍,돼지,0
5111,고병원성조류인플루엔자,경기도,가평군,상면,거위,0
5112,구제역,경상북도,봉화군,법전면,돼지,9972
5113,구제역,강원도,양구군,동면,산양,1058
5114,고병원성조류인플루엔자,충청남도,천안시 서북구,입장면,오리,88
5115,,경상남도,합천군,봉산면,꿀벌,570
5116,고병원성조류인플루엔자,울산광역시,북구,양정동,거위,61
5117,고병원성조류인플루엔자,울산광역시,북구,송정동,닭,3472
5118,고병원성조류인플루엔자,전라남도,담양군,담양읍,거위,1
5119,고병원성조류인플루엔자,광주광역시,남구,도금동,닭,582
5120,고병원성조류인플루엔자,전라남도,장성군,장성읍,꿩,134
5121,고병원성조류인플루엔자,경상북도,봉화군,봉성면,칠면조,53
5122,,경기도,화성시,남양읍,개,5
5123,구제역,전라북도,진안군,성수면,사슴,0
5124,고병원성조류인플루엔자,광주광역시,광산구,도덕동,닭,76
5125,고병원성조류인플루엔자,전라북도,익산시,낭산면,거위,31
5126,고병원성조류인플루엔자,인천광역시,부평구,십정동,거위,0
5127,고병원성조류인플루엔자,부산광역시,강서구,송정동,거위,3
5128,고병원성조류인플루엔자,부산광역시,금정구,오륜동,닭,185
5129,고병원성조류인플루엔자,충청남도,아산시,신인동,닭,293
5130,구제역,전라북도,남원시,금동,염소,3
5131,구제역,경기도,고양시 덕양구,주교동,염소,4
5132,,경기도,고양시 덕양구,주교동,말,2
5133,고병원성조류인플루엔자,경상북도,포항시 북구,흥해읍,오리,230
5134,고병원성조류인플루엔자,경상북도,성주군,벽진면,꿩,128
5135,고병원성조류인플루엔자,경상남도,거제시,동부면,칠면조,36
5136,고병원성조류인플루엔자,경상남도,거창군,가북면,거위,43
5137,고병원성조류인플루엔자,대전광역시,대덕구,평촌동,거위,0
5138,고병원성조류인플루엔자,경기도,여주시,삼교동,오리,0
5139,고병원성조류인플루엔자,경상북도,구미시,인의동,닭,5379
5140,,인천광역시,강화군,삼산면,토끼,7
5141,,경기도,안성시,낙원동,꿀벌,0
5142,구제역,경기도,광주시,중대동,돼지,0
5143,구제역,서울특별시,은평구,갈현동,돼지,0
5144,고병원성조류인플루엔자,경상북도,군위군,소보면,오리,5
5145,고병원성조류인플루엔자,경상남도,의령군,궁류면,칠면조,120
5146,,경상북도,안동시,안막동,꿀벌,150
5147,구제역,경기도,남양주시,이패동,사슴,0
5148,고병원성조류인플루엔자,경상남도,하동군,악양면,꿩,91
5149,구제역,경상남도,고성군,고성읍,사슴,277
5150,구제역,충청북도,청주시 흥덕구,서촌동,염소,34
5151,고병원성조류인플루엔자,경상남도,산청군,생비량면,오리,629
5152,고병원성조류인플루엔자,강원도,강릉시,안현동,오리,88
5153,,충청남도,보령시,주포면,꿀벌,460
5154,구제역,전라남도,강진군,신전면,사슴,6
5155,고병원성조류인플루엔자,강원도,동해시,지가동,닭,374
5156,구제역,강원도,동해시,발한동,염소,771
5157,고병원성조류인플루엔자,경상남도,창원시 의창구,봉곡동,닭,0
5158,고병원성조류인플루엔자,경상남도,거제시,양정동,오리,15
5159,고병원성조류인플루엔자,경상북도,울진군,울진읍,오리,586
5160,,경상남도,진주시,내동면,당나귀,1
5161,구제역,경상남도,진주시,내동면,면양,3
5162,고병원성조류인플루엔자,대전광역시,서구,정림동,닭,
5163,구제역,경기도,김포시,장기동,염소,0
5164,,경기도,의왕시,고천동,토끼,5
5165,구제역,광주광역시,광산구,신동,소,3
5166,구제역,전라북도,전주시 덕진구,장동,소,4
5167,고병원성조류인플루엔자,충청북도,제천시,모산동,닭,336
5168,,충청남도,아산시,선장면,토끼,4
5169,구제역,경상북도,김천시,구성면,산양,12
5170,고병원성조류인플루엔자,경상북도,김천시,구성면,꿩,234
5171,고병원성조류인플루엔자,제주특별자치도,제주시,조천읍,칠면조,1
5172,구제역,전라남도,함평군,신광면,돼지,1142881
5173,구제역,경상북도,경산시,남천면,돼지,118344
5174,고병원성조류인플루엔자,경기도,오산시,세교동,닭,56
5175,구제역,경기도,오산시,세교동,염소,0
5176,,경상북도,성주군,수륜면,토끼,117
5177,,경기도,파주시,검산동,토끼,8
5178,고병원성조류인플루엔자,전라남도,고흥군,남양면,거위,2
5179,고병원성조류인플루엔자,전라남도,목포시,용당동,닭,20
5180,고병원성조류인플루엔자,충청남도,청양군,정산면,거위,43
5181,구제역,강원도,삼척시,가곡면,사슴,0
5182,구제역,경상남도,창원시 마산회원구,내서읍,산양,92
5183,구제역,경상북도,안동시,와룡면,사슴,1
5184,고병원성조류인플루엔자,대전광역시,유성구,복용동,칠면조,0
5185,구제역,경기도,파주시,월롱면,돼지,8125
5186,고병원성조류인플루엔자,전라북도,고창군,심원면,거위,0
5187,고병원성조류인플루엔자,전라남도,해남군,문내면,오리,410800
5188,고병원성조류인플루엔자,전라북도,고창군,무장면,오리,1877606
5189,고병원성조류인플루엔자,대전광역시,중구,어남동,닭,150
5190,구제역,전라남도,강진군,대구면,돼지,3334
5191,,충청북도,제천시,강제동,꿀벌,330
5192,,전라북도,군산시,옥서면,토끼,333
5193,,경상북도,경주시,강동면,토끼,48
5194,구제역,전라북도,전주시 덕진구,우아동1가,염소,0
5195,구제역,경상남도,하동군,금남면,돼지,46779
5196,,경상남도,합천군,용주면,토끼,2
5197,고병원성조류인플루엔자,대전광역시,서구,오동,닭,6
5198,,전라북도,군산시,회현면,꿀벌,98
5199,구제역,전라남도,나주시,동강면,사슴,0
5200,고병원성조류인플루엔자,경기도,여주시,가남읍,거위,21
5201,구제역,경상남도,창원시 성산구,불모산동,염소,20
5202,,충청북도,보은군,보은읍,말,2
5203,고병원성조류인플루엔자,충청북도,음성군,소이면,칠면조,2
5204,고병원성조류인플루엔자,충청남도,서천군,마산면,거위,84
5205,고병원성조류인플루엔자,경상북도,안동시,송천동,오리,52
5206,고병원성조류인플루엔자,경상북도,안동시,송천동,칠면조,2
5207,고병원성조류인플루엔자,광주광역시,광산구,본덕동,오리,292900
